"","m","nu","lambda","alpha","envelope_1","envelope_3","envelope_4","envelope_5"
"290",10,3.88888888888889,-2.77777777777778,0.1,0.1719,0.26768,0.16637,0.00362
"291",1.6,5,-2.77777777777778,0.1,0.23845,0.17943,0.03507,0.01554
"292",2.53333333333333,5,-2.77777777777778,0.1,0.24747,0.2656,0.09824,0.00477
"293",3.46666666666667,5,-2.77777777777778,0.1,0.24081,0.30175,0.13974,0.00269
"294",4.4,5,-2.77777777777778,0.1,0.22897,0.31176,0.16192,0.00173
"295",5.33333333333333,5,-2.77777777777778,0.1,0.21672,0.30843,0.17115,0.00142
"296",6.26666666666667,5,-2.77777777777778,0.1,0.20545,0.30044,0.17229,0.0012
"297",7.2,5,-2.77777777777778,0.1,0.19523,0.29045,0.17084,0.00121
"298",8.13333333333333,5,-2.77777777777778,0.1,0.18648,0.27957,0.16694,0.00094
"299",9.06666666666667,5,-2.77777777777778,0.1,0.17797,0.26901,0.16441,0.00086
"300",10,5,-2.77777777777778,0.1,0.17018,0.25985,0.15922,0.00083
"301",1.6,-5,-1.66666666666667,0.1,0.23844,0.17683,0.03537,0.01637
"302",2.53333333333333,-5,-1.66666666666667,0.1,0.24701,0.26102,0.09589,0.00532
"303",3.46666666666667,-5,-1.66666666666667,0.1,0.23981,0.29868,0.14145,0.00253
"304",4.4,-5,-1.66666666666667,0.1,0.22901,0.30778,0.16138,0.00181
"305",5.33333333333333,-5,-1.66666666666667,0.1,0.21708,0.30595,0.17049,0.0015
"306",6.26666666666667,-5,-1.66666666666667,0.1,0.206,0.29858,0.17261,0.00113
"307",7.2,-5,-1.66666666666667,0.1,0.19607,0.28831,0.1726,0.00096
"308",8.13333333333333,-5,-1.66666666666667,0.1,0.18586,0.2782,0.17006,0.00093
"309",9.06666666666667,-5,-1.66666666666667,0.1,0.17741,0.26897,0.16326,0.00094
"310",10,-5,-1.66666666666667,0.1,0.17057,0.25957,0.15882,0.00089
"311",1.6,-3.88888888888889,-1.66666666666667,0.1,0.27807,0.24648,0.06195,0.02726
"312",2.53333333333333,-3.88888888888889,-1.66666666666667,0.1,0.27347,0.32712,0.14049,0.01181
"313",3.46666666666667,-3.88888888888889,-1.66666666666667,0.1,0.25829,0.34522,0.18144,0.00777
"314",4.4,-3.88888888888889,-1.66666666666667,0.1,0.24028,0.34122,0.193,0.00586
"315",5.33333333333333,-3.88888888888889,-1.66666666666667,0.1,0.2246,0.32953,0.19295,0.00484
"316",6.26666666666667,-3.88888888888889,-1.66666666666667,0.1,0.21085,0.31624,0.18987,0.00452
"317",7.2,-3.88888888888889,-1.66666666666667,0.1,0.19867,0.30273,0.18531,0.00379
"318",8.13333333333333,-3.88888888888889,-1.66666666666667,0.1,0.18857,0.2889,0.17776,0.00352
"319",9.06666666666667,-3.88888888888889,-1.66666666666667,0.1,0.17995,0.27707,0.17326,0.00374
"320",10,-3.88888888888889,-1.66666666666667,0.1,0.172,0.26633,0.16802,0.00342
"321",1.6,-2.77777777777778,-1.66666666666667,0.1,0.3252,0.35347,0.11656,0.05169
"322",2.53333333333333,-2.77777777777778,-1.66666666666667,0.1,0.29965,0.40257,0.20246,0.0306
"323",3.46666666666667,-2.77777777777778,-1.66666666666667,0.1,0.27221,0.39322,0.22297,0.02458
"324",4.4,-2.77777777777778,-1.66666666666667,0.1,0.24905,0.373,0.22301,0.02088
"325",5.33333333333333,-2.77777777777778,-1.66666666666667,0.1,0.22997,0.35187,0.21275,0.0192
"326",6.26666666666667,-2.77777777777778,-1.66666666666667,0.1,0.21439,0.33088,0.20375,0.01767
"327",7.2,-2.77777777777778,-1.66666666666667,0.1,0.20205,0.3129,0.19455,0.01717
"328",8.13333333333333,-2.77777777777778,-1.66666666666667,0.1,0.19042,0.29777,0.18394,0.01655
"329",9.06666666666667,-2.77777777777778,-1.66666666666667,0.1,0.18143,0.28373,0.17876,0.01641
"330",10,-2.77777777777778,-1.66666666666667,0.1,0.17294,0.27148,0.17107,0.01565
"331",1.6,-1.66666666666667,-1.66666666666667,0.1,0.37317,0.49764,0.22196,0.12751
"332",2.53333333333333,-1.66666666666667,-1.66666666666667,0.1,0.32062,0.47521,0.27344,0.10114
"333",3.46666666666667,-1.66666666666667,-1.66666666666667,0.1,0.28369,0.43331,0.26356,0.0925
"334",4.4,-1.66666666666667,-1.66666666666667,0.1,0.25568,0.39803,0.24748,0.08718
"335",5.33333333333333,-1.66666666666667,-1.66666666666667,0.1,0.23364,0.36677,0.23044,0.08457
"336",6.26666666666667,-1.66666666666667,-1.66666666666667,0.1,0.21692,0.34156,0.21468,0.08285
"337",7.2,-1.66666666666667,-1.66666666666667,0.1,0.20333,0.31991,0.20311,0.08099
"338",8.13333333333333,-1.66666666666667,-1.66666666666667,0.1,0.1917,0.30228,0.19115,0.08019
"339",9.06666666666667,-1.66666666666667,-1.66666666666667,0.1,0.18202,0.28721,0.17989,0.07932
"340",10,-1.66666666666667,-1.66666666666667,0.1,0.17346,0.27453,0.17423,0.07918
"341",1.6,-0.555555555555555,-1.66666666666667,0.1,0.40697,0.62622,0.37939,0.44705
"342",2.53333333333333,-0.555555555555555,-1.66666666666667,0.1,0.33567,0.52346,0.32849,0.43336
"343",3.46666666666667,-0.555555555555555,-1.66666666666667,0.1,0.29056,0.45548,0.2888,0.4295
"344",4.4,-0.555555555555555,-1.66666666666667,0.1,0.25914,0.40816,0.2578,0.4261
"345",5.33333333333333,-0.555555555555555,-1.66666666666667,0.1,0.23637,0.37235,0.23841,0.42403
"346",6.26666666666667,-0.555555555555555,-1.66666666666667,0.1,0.21922,0.34561,0.22096,0.42352
"347",7.2,-0.555555555555555,-1.66666666666667,0.1,0.20485,0.32401,0.20748,0.42289
"348",8.13333333333333,-0.555555555555555,-1.66666666666667,0.1,0.19285,0.30606,0.19303,0.42178
"349",9.06666666666667,-0.555555555555555,-1.66666666666667,0.1,0.18294,0.2898,0.184,0.42093
"350",10,-0.555555555555555,-1.66666666666667,0.1,0.17463,0.2764,0.17514,0.4213
"351",1.6,0.555555555555555,-1.66666666666667,0.1,0.40817,0.62815,0.37728,0.44621
"352",2.53333333333333,0.555555555555555,-1.66666666666667,0.1,0.33466,0.52348,0.32883,0.43462
"353",3.46666666666667,0.555555555555555,-1.66666666666667,0.1,0.29112,0.45581,0.28916,0.42871
"354",4.4,0.555555555555555,-1.66666666666667,0.1,0.26039,0.40888,0.25877,0.42518
"355",5.33333333333333,0.555555555555555,-1.66666666666667,0.1,0.2378,0.37417,0.23781,0.42555
"356",6.26666666666667,0.555555555555555,-1.66666666666667,0.1,0.2194,0.34674,0.21981,0.42308
"357",7.2,0.555555555555555,-1.66666666666667,0.1,0.2056,0.32447,0.2057,0.42325
"358",8.13333333333333,0.555555555555555,-1.66666666666667,0.1,0.19392,0.3057,0.19447,0.42235
"359",9.06666666666667,0.555555555555555,-1.66666666666667,0.1,0.18383,0.29078,0.18494,0.42179
"360",10,0.555555555555555,-1.66666666666667,0.1,0.17542,0.27731,0.17542,0.42169
"361",1.6,1.66666666666667,-1.66666666666667,0.1,0.37316,0.50227,0.22487,0.1284
"362",2.53333333333333,1.66666666666667,-1.66666666666667,0.1,0.32117,0.47768,0.27445,0.10186
"363",3.46666666666667,1.66666666666667,-1.66666666666667,0.1,0.2834,0.43305,0.26423,0.09307
"364",4.4,1.66666666666667,-1.66666666666667,0.1,0.25687,0.39596,0.2465,0.08749
"365",5.33333333333333,1.66666666666667,-1.66666666666667,0.1,0.23567,0.36542,0.22863,0.08405
"366",6.26666666666667,1.66666666666667,-1.66666666666667,0.1,0.21912,0.34127,0.2155,0.08331
"367",7.2,1.66666666666667,-1.66666666666667,0.1,0.20455,0.32125,0.2023,0.08191
"368",8.13333333333333,1.66666666666667,-1.66666666666667,0.1,0.19292,0.30345,0.19319,0.08059
"369",9.06666666666667,1.66666666666667,-1.66666666666667,0.1,0.18267,0.28895,0.18313,0.07891
"370",10,1.66666666666667,-1.66666666666667,0.1,0.17455,0.27563,0.17407,0.07878
"371",1.6,2.77777777777778,-1.66666666666667,0.1,0.32369,0.35838,0.11712,0.05276
"372",2.53333333333333,2.77777777777778,-1.66666666666667,0.1,0.30008,0.40694,0.20202,0.03105
"373",3.46666666666667,2.77777777777778,-1.66666666666667,0.1,0.27306,0.39667,0.22349,0.0242
"374",4.4,2.77777777777778,-1.66666666666667,0.1,0.24959,0.37457,0.22102,0.02034
"375",5.33333333333333,2.77777777777778,-1.66666666666667,0.1,0.23075,0.35204,0.21254,0.01916
"376",6.26666666666667,2.77777777777778,-1.66666666666667,0.1,0.21491,0.33101,0.20459,0.01782
"377",7.2,2.77777777777778,-1.66666666666667,0.1,0.20216,0.31319,0.19278,0.01789
"378",8.13333333333333,2.77777777777778,-1.66666666666667,0.1,0.19129,0.29819,0.1866,0.0164
"379",9.06666666666667,2.77777777777778,-1.66666666666667,0.1,0.18173,0.28467,0.17835,0.01594
"380",10,2.77777777777778,-1.66666666666667,0.1,0.17337,0.27205,0.17063,0.01585
"381",1.6,3.88888888888889,-1.66666666666667,0.1,0.27834,0.25007,0.06245,0.02739
"382",2.53333333333333,3.88888888888889,-1.66666666666667,0.1,0.27288,0.33097,0.14118,0.01159
"383",3.46666666666667,3.88888888888889,-1.66666666666667,0.1,0.25696,0.34994,0.17864,0.00755
"384",4.4,3.88888888888889,-1.66666666666667,0.1,0.2396,0.34463,0.19228,0.00596
"385",5.33333333333333,3.88888888888889,-1.66666666666667,0.1,0.22456,0.33114,0.1929,0.00475
"386",6.26666666666667,3.88888888888889,-1.66666666666667,0.1,0.21044,0.3172,0.19208,0.00418
"387",7.2,3.88888888888889,-1.66666666666667,0.1,0.19875,0.30286,0.18352,0.00409
"388",8.13333333333333,3.88888888888889,-1.66666666666667,0.1,0.18852,0.28894,0.17805,0.00354
"389",9.06666666666667,3.88888888888889,-1.66666666666667,0.1,0.17959,0.27787,0.1718,0.00376
"390",10,3.88888888888889,-1.66666666666667,0.1,0.1719,0.26768,0.16549,0.00363
"391",1.6,5,-1.66666666666667,0.1,0.23845,0.17943,0.03584,0.01642
"392",2.53333333333333,5,-1.66666666666667,0.1,0.24747,0.2656,0.09652,0.0052
"393",3.46666666666667,5,-1.66666666666667,0.1,0.24081,0.30175,0.13878,0.00279
"394",4.4,5,-1.66666666666667,0.1,0.22897,0.31176,0.16268,0.00171
"395",5.33333333333333,5,-1.66666666666667,0.1,0.21672,0.30843,0.17216,0.00137
"396",6.26666666666667,5,-1.66666666666667,0.1,0.20545,0.30044,0.17255,0.00121
"397",7.2,5,-1.66666666666667,0.1,0.19523,0.29045,0.17293,0.00112
"398",8.13333333333333,5,-1.66666666666667,0.1,0.18648,0.27957,0.16998,0.00101
"399",9.06666666666667,5,-1.66666666666667,0.1,0.17797,0.26901,0.16475,9e-04
"400",10,5,-1.66666666666667,0.1,0.17018,0.25985,0.1616,0.00075
"401",1.6,-5,-0.555555555555555,0.1,0.23844,0.17683,0.03601,0.01616
"402",2.53333333333333,-5,-0.555555555555555,0.1,0.24701,0.26102,0.09739,0.00524
"403",3.46666666666667,-5,-0.555555555555555,0.1,0.23981,0.29868,0.13958,0.00274
"404",4.4,-5,-0.555555555555555,0.1,0.22901,0.30778,0.16209,0.002
"405",5.33333333333333,-5,-0.555555555555555,0.1,0.21708,0.30595,0.17093,0.00164
"406",6.26666666666667,-5,-0.555555555555555,0.1,0.206,0.29858,0.17215,0.00122
"407",7.2,-5,-0.555555555555555,0.1,0.19607,0.28831,0.17173,0.00115
"408",8.13333333333333,-5,-0.555555555555555,0.1,0.18586,0.2782,0.16645,0.00078
"409",9.06666666666667,-5,-0.555555555555555,0.1,0.17741,0.26897,0.16486,0.00095
"410",10,-5,-0.555555555555555,0.1,0.17057,0.25957,0.15842,0.00094
"411",1.6,-3.88888888888889,-0.555555555555555,0.1,0.27807,0.24648,0.06241,0.02826
"412",2.53333333333333,-3.88888888888889,-0.555555555555555,0.1,0.27347,0.32712,0.14026,0.01137
"413",3.46666666666667,-3.88888888888889,-0.555555555555555,0.1,0.25829,0.34522,0.17929,0.00768
"414",4.4,-3.88888888888889,-0.555555555555555,0.1,0.24028,0.34122,0.19185,0.00574
"415",5.33333333333333,-3.88888888888889,-0.555555555555555,0.1,0.2246,0.32953,0.19396,0.00504
"416",6.26666666666667,-3.88888888888889,-0.555555555555555,0.1,0.21085,0.31624,0.18967,0.00411
"417",7.2,-3.88888888888889,-0.555555555555555,0.1,0.19867,0.30273,0.18305,0.0043
"418",8.13333333333333,-3.88888888888889,-0.555555555555555,0.1,0.18857,0.2889,0.17837,0.00388
"419",9.06666666666667,-3.88888888888889,-0.555555555555555,0.1,0.17995,0.27707,0.17184,0.00369
"420",10,-3.88888888888889,-0.555555555555555,0.1,0.172,0.26633,0.16663,0.00363
"421",1.6,-2.77777777777778,-0.555555555555555,0.1,0.3252,0.35347,0.11496,0.05212
"422",2.53333333333333,-2.77777777777778,-0.555555555555555,0.1,0.29965,0.40257,0.2018,0.03106
"423",3.46666666666667,-2.77777777777778,-0.555555555555555,0.1,0.27221,0.39322,0.2227,0.02414
"424",4.4,-2.77777777777778,-0.555555555555555,0.1,0.24905,0.373,0.2198,0.02094
"425",5.33333333333333,-2.77777777777778,-0.555555555555555,0.1,0.22997,0.35187,0.217,0.01928
"426",6.26666666666667,-2.77777777777778,-0.555555555555555,0.1,0.21439,0.33088,0.2057,0.01813
"427",7.2,-2.77777777777778,-0.555555555555555,0.1,0.20205,0.3129,0.19528,0.01744
"428",8.13333333333333,-2.77777777777778,-0.555555555555555,0.1,0.19042,0.29777,0.18745,0.0163
"429",9.06666666666667,-2.77777777777778,-0.555555555555555,0.1,0.18143,0.28373,0.17777,0.01586
"430",10,-2.77777777777778,-0.555555555555555,0.1,0.17294,0.27148,0.16989,0.01595
"431",1.6,-1.66666666666667,-0.555555555555555,0.1,0.37317,0.49764,0.2222,0.12698
"432",2.53333333333333,-1.66666666666667,-0.555555555555555,0.1,0.32062,0.47521,0.27449,0.10239
"433",3.46666666666667,-1.66666666666667,-0.555555555555555,0.1,0.28369,0.43331,0.26451,0.09213
"434",4.4,-1.66666666666667,-0.555555555555555,0.1,0.25568,0.39803,0.24704,0.0891
"435",5.33333333333333,-1.66666666666667,-0.555555555555555,0.1,0.23364,0.36677,0.22846,0.08462
"436",6.26666666666667,-1.66666666666667,-0.555555555555555,0.1,0.21692,0.34156,0.21406,0.08292
"437",7.2,-1.66666666666667,-0.555555555555555,0.1,0.20333,0.31991,0.20176,0.08142
"438",8.13333333333333,-1.66666666666667,-0.555555555555555,0.1,0.1917,0.30228,0.1915,0.08064
"439",9.06666666666667,-1.66666666666667,-0.555555555555555,0.1,0.18202,0.28721,0.18226,0.07968
"440",10,-1.66666666666667,-0.555555555555555,0.1,0.17346,0.27453,0.1735,0.0789
"441",1.6,-0.555555555555555,-0.555555555555555,0.1,0.40697,0.62622,0.37674,0.44604
"442",2.53333333333333,-0.555555555555555,-0.555555555555555,0.1,0.33567,0.52346,0.32883,0.43372
"443",3.46666666666667,-0.555555555555555,-0.555555555555555,0.1,0.29056,0.45548,0.28912,0.42855
"444",4.4,-0.555555555555555,-0.555555555555555,0.1,0.25914,0.40816,0.25993,0.42655
"445",5.33333333333333,-0.555555555555555,-0.555555555555555,0.1,0.23637,0.37235,0.23616,0.42514
"446",6.26666666666667,-0.555555555555555,-0.555555555555555,0.1,0.21922,0.34561,0.21892,0.42301
"447",7.2,-0.555555555555555,-0.555555555555555,0.1,0.20485,0.32401,0.20536,0.42359
"448",8.13333333333333,-0.555555555555555,-0.555555555555555,0.1,0.19285,0.30606,0.19539,0.42202
"449",9.06666666666667,-0.555555555555555,-0.555555555555555,0.1,0.18294,0.2898,0.18479,0.42218
"450",10,-0.555555555555555,-0.555555555555555,0.1,0.17463,0.2764,0.17605,0.42023
"451",1.6,0.555555555555555,-0.555555555555555,0.1,0.40817,0.62815,0.37504,0.44698
"452",2.53333333333333,0.555555555555555,-0.555555555555555,0.1,0.33466,0.52348,0.33052,0.43491
"453",3.46666666666667,0.555555555555555,-0.555555555555555,0.1,0.29112,0.45581,0.2913,0.42767
"454",4.4,0.555555555555555,-0.555555555555555,0.1,0.26039,0.40888,0.25906,0.4267
"455",5.33333333333333,0.555555555555555,-0.555555555555555,0.1,0.2378,0.37417,0.23746,0.4262
"456",6.26666666666667,0.555555555555555,-0.555555555555555,0.1,0.2194,0.34674,0.21863,0.42517
"457",7.2,0.555555555555555,-0.555555555555555,0.1,0.2056,0.32447,0.20646,0.42349
"458",8.13333333333333,0.555555555555555,-0.555555555555555,0.1,0.19392,0.3057,0.1938,0.42189
"459",9.06666666666667,0.555555555555555,-0.555555555555555,0.1,0.18383,0.29078,0.1838,0.42233
"460",10,0.555555555555555,-0.555555555555555,0.1,0.17542,0.27731,0.17459,0.421
"461",1.6,1.66666666666667,-0.555555555555555,0.1,0.37316,0.50227,0.22457,0.12702
"462",2.53333333333333,1.66666666666667,-0.555555555555555,0.1,0.32117,0.47768,0.27254,0.10143
"463",3.46666666666667,1.66666666666667,-0.555555555555555,0.1,0.2834,0.43305,0.26646,0.09196
"464",4.4,1.66666666666667,-0.555555555555555,0.1,0.25687,0.39596,0.24486,0.0863
"465",5.33333333333333,1.66666666666667,-0.555555555555555,0.1,0.23567,0.36542,0.22953,0.08492
"466",6.26666666666667,1.66666666666667,-0.555555555555555,0.1,0.21912,0.34127,0.21399,0.08279
"467",7.2,1.66666666666667,-0.555555555555555,0.1,0.20455,0.32125,0.20111,0.08169
"468",8.13333333333333,1.66666666666667,-0.555555555555555,0.1,0.19292,0.30345,0.19187,0.0809
"469",9.06666666666667,1.66666666666667,-0.555555555555555,0.1,0.18267,0.28895,0.18129,0.07942
"470",10,1.66666666666667,-0.555555555555555,0.1,0.17455,0.27563,0.17469,0.07985
"471",1.6,2.77777777777778,-0.555555555555555,0.1,0.32369,0.35838,0.11559,0.05197
"472",2.53333333333333,2.77777777777778,-0.555555555555555,0.1,0.30008,0.40694,0.2014,0.031
"473",3.46666666666667,2.77777777777778,-0.555555555555555,0.1,0.27306,0.39667,0.2226,0.0233
"474",4.4,2.77777777777778,-0.555555555555555,0.1,0.24959,0.37457,0.22109,0.02115
"475",5.33333333333333,2.77777777777778,-0.555555555555555,0.1,0.23075,0.35204,0.21354,0.01889
"476",6.26666666666667,2.77777777777778,-0.555555555555555,0.1,0.21491,0.33101,0.20497,0.01816
"477",7.2,2.77777777777778,-0.555555555555555,0.1,0.20216,0.31319,0.19689,0.01742
"478",8.13333333333333,2.77777777777778,-0.555555555555555,0.1,0.19129,0.29819,0.18691,0.01683
"479",9.06666666666667,2.77777777777778,-0.555555555555555,0.1,0.18173,0.28467,0.17679,0.01636
"480",10,2.77777777777778,-0.555555555555555,0.1,0.17337,0.27205,0.17066,0.01533
"481",1.6,3.88888888888889,-0.555555555555555,0.1,0.27834,0.25007,0.06301,0.02734
"482",2.53333333333333,3.88888888888889,-0.555555555555555,0.1,0.27288,0.33097,0.14207,0.01194
"483",3.46666666666667,3.88888888888889,-0.555555555555555,0.1,0.25696,0.34994,0.17868,0.00727
"484",4.4,3.88888888888889,-0.555555555555555,0.1,0.2396,0.34463,0.19306,0.00583
"485",5.33333333333333,3.88888888888889,-0.555555555555555,0.1,0.22456,0.33114,0.19355,0.00466
"486",6.26666666666667,3.88888888888889,-0.555555555555555,0.1,0.21044,0.3172,0.19015,0.00457
"487",7.2,3.88888888888889,-0.555555555555555,0.1,0.19875,0.30286,0.18364,0.00398
"488",8.13333333333333,3.88888888888889,-0.555555555555555,0.1,0.18852,0.28894,0.17734,0.00388
"489",9.06666666666667,3.88888888888889,-0.555555555555555,0.1,0.17959,0.27787,0.17042,0.00362
"490",10,3.88888888888889,-0.555555555555555,0.1,0.1719,0.26768,0.16621,0.0036
"491",1.6,5,-0.555555555555555,0.1,0.23845,0.17943,0.03618,0.01663
"492",2.53333333333333,5,-0.555555555555555,0.1,0.24747,0.2656,0.0965,0.00515
"493",3.46666666666667,5,-0.555555555555555,0.1,0.24081,0.30175,0.13883,0.00235
"494",4.4,5,-0.555555555555555,0.1,0.22897,0.31176,0.162,0.00173
"495",5.33333333333333,5,-0.555555555555555,0.1,0.21672,0.30843,0.17058,0.00149
"496",6.26666666666667,5,-0.555555555555555,0.1,0.20545,0.30044,0.17141,0.00115
"497",7.2,5,-0.555555555555555,0.1,0.19523,0.29045,0.17193,0.00115
"498",8.13333333333333,5,-0.555555555555555,0.1,0.18648,0.27957,0.16892,0.00096
"499",9.06666666666667,5,-0.555555555555555,0.1,0.17797,0.26901,0.16446,0.00077
"500",10,5,-0.555555555555555,0.1,0.17018,0.25985,0.1586,0.00079
"501",1.6,-5,0.555555555555555,0.1,0.23844,0.17683,0.03624,0.01612
"502",2.53333333333333,-5,0.555555555555555,0.1,0.24701,0.26102,0.0979,0.00521
"503",3.46666666666667,-5,0.555555555555555,0.1,0.23981,0.29868,0.1408,0.00272
"504",4.4,-5,0.555555555555555,0.1,0.22901,0.30778,0.16431,0.00203
"505",5.33333333333333,-5,0.555555555555555,0.1,0.21708,0.30595,0.17066,0.00145
"506",6.26666666666667,-5,0.555555555555555,0.1,0.206,0.29858,0.17229,0.00132
"507",7.2,-5,0.555555555555555,0.1,0.19607,0.28831,0.17221,0.001
"508",8.13333333333333,-5,0.555555555555555,0.1,0.18586,0.2782,0.16845,0.001
"509",9.06666666666667,-5,0.555555555555555,0.1,0.17741,0.26897,0.16656,0.00084
"510",10,-5,0.555555555555555,0.1,0.17057,0.25957,0.1601,0.00089
"511",1.6,-3.88888888888889,0.555555555555555,0.1,0.27807,0.24648,0.06239,0.02694
"512",2.53333333333333,-3.88888888888889,0.555555555555555,0.1,0.27347,0.32712,0.14116,0.0117
"513",3.46666666666667,-3.88888888888889,0.555555555555555,0.1,0.25829,0.34522,0.17967,0.00736
"514",4.4,-3.88888888888889,0.555555555555555,0.1,0.24028,0.34122,0.19223,0.00594
"515",5.33333333333333,-3.88888888888889,0.555555555555555,0.1,0.2246,0.32953,0.19251,0.00484
"516",6.26666666666667,-3.88888888888889,0.555555555555555,0.1,0.21085,0.31624,0.18862,0.0045
"517",7.2,-3.88888888888889,0.555555555555555,0.1,0.19867,0.30273,0.18344,0.00405
"518",8.13333333333333,-3.88888888888889,0.555555555555555,0.1,0.18857,0.2889,0.17863,0.00381
"519",9.06666666666667,-3.88888888888889,0.555555555555555,0.1,0.17995,0.27707,0.17083,0.00345
"520",10,-3.88888888888889,0.555555555555555,0.1,0.172,0.26633,0.16614,0.00332
"521",1.6,-2.77777777777778,0.555555555555555,0.1,0.3252,0.35347,0.11484,0.05165
"522",2.53333333333333,-2.77777777777778,0.555555555555555,0.1,0.29965,0.40257,0.20297,0.03008
"523",3.46666666666667,-2.77777777777778,0.555555555555555,0.1,0.27221,0.39322,0.22414,0.02376
"524",4.4,-2.77777777777778,0.555555555555555,0.1,0.24905,0.373,0.22187,0.02047
"525",5.33333333333333,-2.77777777777778,0.555555555555555,0.1,0.22997,0.35187,0.21319,0.01859
"526",6.26666666666667,-2.77777777777778,0.555555555555555,0.1,0.21439,0.33088,0.20326,0.01738
"527",7.2,-2.77777777777778,0.555555555555555,0.1,0.20205,0.3129,0.19447,0.01687
"528",8.13333333333333,-2.77777777777778,0.555555555555555,0.1,0.19042,0.29777,0.18739,0.01669
"529",9.06666666666667,-2.77777777777778,0.555555555555555,0.1,0.18143,0.28373,0.18002,0.01605
"530",10,-2.77777777777778,0.555555555555555,0.1,0.17294,0.27148,0.17029,0.01583
"531",1.6,-1.66666666666667,0.555555555555555,0.1,0.37317,0.49764,0.22182,0.12868
"532",2.53333333333333,-1.66666666666667,0.555555555555555,0.1,0.32062,0.47521,0.27554,0.10114
"533",3.46666666666667,-1.66666666666667,0.555555555555555,0.1,0.28369,0.43331,0.26627,0.09237
"534",4.4,-1.66666666666667,0.555555555555555,0.1,0.25568,0.39803,0.24535,0.08699
"535",5.33333333333333,-1.66666666666667,0.555555555555555,0.1,0.23364,0.36677,0.22992,0.0842
"536",6.26666666666667,-1.66666666666667,0.555555555555555,0.1,0.21692,0.34156,0.21525,0.08299
"537",7.2,-1.66666666666667,0.555555555555555,0.1,0.20333,0.31991,0.20174,0.08172
"538",8.13333333333333,-1.66666666666667,0.555555555555555,0.1,0.1917,0.30228,0.19121,0.08002
"539",9.06666666666667,-1.66666666666667,0.555555555555555,0.1,0.18202,0.28721,0.18243,0.07979
"540",10,-1.66666666666667,0.555555555555555,0.1,0.17346,0.27453,0.17641,0.07905
"541",1.6,-0.555555555555555,0.555555555555555,0.1,0.40697,0.62622,0.37682,0.44644
